version,1.7.0
info,balls_per_over,6
info,team,New Zealand
info,team,India
info,gender,male
info,season,2025/26
info,date,2026/01/23
info,event,New Zealand tour of India
info,match_number,2
info,venue,"Shaheed Veer Narayan Singh International Stadium, Raipur"
info,city,Raipur
info,toss_winner,India
info,toss_decision,field
info,player_of_match,Ishan Kishan
info,umpire,J Madanagopal
info,umpire,KN Ananthapadmanabhan
info,reserve_umpire,R Pandit
info,tv_umpire,Nitin Menon
info,match_referee,J Srinath
info,winner,India
info,winner_wickets,7
info,player,New Zealand,DP Conway
info,player,New Zealand,TL Seifert
info,player,New Zealand,R Ravindra
info,player,New Zealand,GD Phillips
info,player,New Zealand,DJ Mitchell
info,player,New Zealand,MS Chapman
info,player,New Zealand,MJ Santner
info,player,New Zealand,ZGF Foulkes
info,player,New Zealand,MJ Henry
info,player,New Zealand,IS Sodhi
info,player,New Zealand,JA Duffy
info,player,India,SV Samson
info,player,India,Abhishek Sharma
info,player,India,Ishan Kishan
info,player,India,SA Yadav
info,player,India,S Dube
info,player,India,RK Singh
info,player,India,HH Pandya
info,player,India,Harshit Rana
info,player,India,Kuldeep Yadav
info,player,India,Arshdeep Singh
info,player,India,CV Varun
info,registry,people,Abhishek Sharma,f29185a1
info,registry,people,Arshdeep Singh,244048f6
info,registry,people,CV Varun,5b7ab5a9
info,registry,people,DJ Mitchell,eade4650
info,registry,people,DP Conway,df5a6881
info,registry,people,GD Phillips,9a46c4e5
info,registry,people,HH Pandya,dbe50b21
info,registry,people,Harshit Rana,77b1aa15
info,registry,people,IS Sodhi,641ac5ff
info,registry,people,Ishan Kishan,752f7486
info,registry,people,J Madanagopal,8275b04a
info,registry,people,J Srinath,bad31fac
info,registry,people,JA Duffy,dadbdb68
info,registry,people,KN Ananthapadmanabhan,3144063a
info,registry,people,Kuldeep Yadav,8d2c70ad
info,registry,people,MJ Henry,e84ac20c
info,registry,people,MJ Santner,e4a0deae
info,registry,people,MS Chapman,7fa12533
info,registry,people,Nitin Menon,e1d41d9e
info,registry,people,R Pandit,8a604384
info,registry,people,R Ravindra,ba5e1069
info,registry,people,RK Singh,0a509d6b
info,registry,people,S Dube,a4e37e47
info,registry,people,SA Yadav,271f83cd
info,registry,people,SV Samson,a4cc73aa
info,registry,people,TL Seifert,4663bd23
info,registry,people,ZGF Foulkes,30f92334
ball,1,0.1,New Zealand,DP Conway,TL Seifert,Arshdeep Singh,0,0,,,,,,"",""
ball,1,0.2,New Zealand,DP Conway,TL Seifert,Arshdeep Singh,4,0,,,,,,"",""
ball,1,0.3,New Zealand,DP Conway,TL Seifert,Arshdeep Singh,4,0,,,,,,"",""
ball,1,0.4,New Zealand,DP Conway,TL Seifert,Arshdeep Singh,0,0,,,,,,"",""
ball,1,0.5,New Zealand,DP Conway,TL Seifert,Arshdeep Singh,6,0,,,,,,"",""
ball,1,0.6,New Zealand,DP Conway,TL Seifert,Arshdeep Singh,4,0,,,,,,"",""
ball,1,1.1,New Zealand,TL Seifert,DP Conway,HH Pandya,0,0,,,,,,"",""
ball,1,1.2,New Zealand,TL Seifert,DP Conway,HH Pandya,0,0,,,,,,"",""
ball,1,1.3,New Zealand,TL Seifert,DP Conway,HH Pandya,0,0,,,,,,"",""
ball,1,1.4,New Zealand,TL Seifert,DP Conway,HH Pandya,4,0,,,,,,"",""
ball,1,1.5,New Zealand,TL Seifert,DP Conway,HH Pandya,2,0,,,,,,"",""
ball,1,1.6,New Zealand,TL Seifert,DP Conway,HH Pandya,1,0,,,,,,"",""
ball,1,2.1,New Zealand,TL Seifert,DP Conway,Arshdeep Singh,1,0,,,,,,"",""
ball,1,2.2,New Zealand,DP Conway,TL Seifert,Arshdeep Singh,1,0,,,,,,"",""
ball,1,2.3,New Zealand,TL Seifert,DP Conway,Arshdeep Singh,4,0,,,,,,"",""
ball,1,2.4,New Zealand,TL Seifert,DP Conway,Arshdeep Singh,4,0,,,,,,"",""
ball,1,2.5,New Zealand,TL Seifert,DP Conway,Arshdeep Singh,4,0,,,,,,"",""
ball,1,2.6,New Zealand,TL Seifert,DP Conway,Arshdeep Singh,4,0,,,,,,"",""
ball,1,3.1,New Zealand,DP Conway,TL Seifert,Harshit Rana,0,0,,,,,,"",""
ball,1,3.2,New Zealand,DP Conway,TL Seifert,Harshit Rana,0,0,,,,,,caught,DP Conway
ball,1,3.3,New Zealand,R Ravindra,TL Seifert,Harshit Rana,0,0,,,,,,"",""
ball,1,3.4,New Zealand,R Ravindra,TL Seifert,Harshit Rana,0,0,,,,,,"",""
ball,1,3.5,New Zealand,R Ravindra,TL Seifert,Harshit Rana,0,0,,,,,,"",""
ball,1,3.6,New Zealand,R Ravindra,TL Seifert,Harshit Rana,0,0,,,,,,"",""
ball,1,4.1,New Zealand,TL Seifert,R Ravindra,CV Varun,0,0,,,,,,"",""
ball,1,4.2,New Zealand,TL Seifert,R Ravindra,CV Varun,0,0,,,,,,caught,TL Seifert
ball,1,4.3,New Zealand,GD Phillips,R Ravindra,CV Varun,1,0,,,,,,"",""
ball,1,4.4,New Zealand,R Ravindra,GD Phillips,CV Varun,0,0,,,,,,"",""
ball,1,4.5,New Zealand,R Ravindra,GD Phillips,CV Varun,1,0,,,,,,"",""
ball,1,4.6,New Zealand,GD Phillips,R Ravindra,CV Varun,0,0,,,,,,"",""
