version,1.7.0
info,balls_per_over,6
info,team,Ireland
info,team,United Arab Emirates
info,gender,male
info,season,2025/26
info,date,2026/01/31
info,event,Ireland tour of United Arab Emirates
info,match_number,2
info,venue,Dubai International Cricket Stadium
info,city,Dubai
info,toss_winner,United Arab Emirates
info,toss_decision,field
info,player_of_match,C Campher
info,umpire,Aasif Iqbal
info,umpire,Akbar Ali
info,reserve_umpire,Nadeem Anjum
info,tv_umpire,Shiju Sam
info,match_referee,AJ Pycroft
info,winner,Ireland
info,winner_runs,30
info,player,Ireland,PR Stirling
info,player,Ireland,GR Adair
info,player,Ireland,HT Tector
info,player,Ireland,L Tucker
info,player,Ireland,C Campher
info,player,Ireland,BF Calitz
info,player,Ireland,GJ Delany
info,player,Ireland,GH Dockrell
info,player,Ireland,MR Adair
info,player,Ireland,BJ McCarthy
info,player,Ireland,MJ Humphreys
info,player,United Arab Emirates,A Sharma
info,player,United Arab Emirates,Waseem Muhammad
info,player,United Arab Emirates,Muhammad Zohaib
info,player,United Arab Emirates,A Sharafu
info,player,United Arab Emirates,H Kaushik
info,player,United Arab Emirates,MR Kumar
info,player,United Arab Emirates,D Parashar
info,player,United Arab Emirates,Muhammad Arfan
info,player,United Arab Emirates,Haider Ali
info,player,United Arab Emirates,Junaid Siddique
info,player,United Arab Emirates,Muhammad Jawadullah
info,registry,people,A Sharafu,06cad4f0
info,registry,people,A Sharma,5661ef90
info,registry,people,AJ Pycroft,685d3f80
info,registry,people,Aasif Iqbal,42c41e1a
info,registry,people,Akbar Ali,e753931d
info,registry,people,BF Calitz,24ad97e7
info,registry,people,BJ McCarthy,3766056b
info,registry,people,C Campher,478a63e7
info,registry,people,D Parashar,395179e8
info,registry,people,GH Dockrell,99cddc5e
info,registry,people,GJ Delany,33b3d2df
info,registry,people,GR Adair,4ec96094
info,registry,people,H Kaushik,2bfec670
info,registry,people,HT Tector,59ea70a4
info,registry,people,Haider Ali,dd572696
info,registry,people,Junaid Siddique,84dc72db
info,registry,people,L Tucker,3979b5e0
info,registry,people,MJ Humphreys,2c54c49b
info,registry,people,MR Adair,fc55ec67
info,registry,people,MR Kumar,c1c47acd
info,registry,people,Muhammad Arfan,1294ee6d
info,registry,people,Muhammad Jawadullah,098a757c
info,registry,people,Muhammad Zohaib,8f75193e
info,registry,people,Nadeem Anjum,7ccbae86
info,registry,people,PR Stirling,cf494ffe
info,registry,people,Shiju Sam,1e2f3eae
info,registry,people,Waseem Muhammad,6f02fe2a
ball,1,0.1,Ireland,PR Stirling,GR Adair,Junaid Siddique,0,0,,,,,,"",""
ball,1,0.2,Ireland,PR Stirling,GR Adair,Junaid Siddique,1,0,,,,,,"",""
ball,1,0.3,Ireland,GR Adair,PR Stirling,Junaid Siddique,2,0,,,,,,"",""
ball,1,0.4,Ireland,GR Adair,PR Stirling,Junaid Siddique,4,0,,,,,,"",""
ball,1,0.5,Ireland,GR Adair,PR Stirling,Junaid Siddique,4,0,,,,,,"",""
ball,1,0.6,Ireland,GR Adair,PR Stirling,Junaid Siddique,0,0,,,,,,caught,GR Adair
ball,1,1.1,Ireland,PR Stirling,HT Tector,D Parashar,1,0,,,,,,"",""
ball,1,1.2,Ireland,HT Tector,PR Stirling,D Parashar,0,0,,,,,,"",""
ball,1,1.3,Ireland,HT Tector,PR Stirling,D Parashar,0,1,,,1,,,"",""
ball,1,1.4,Ireland,PR Stirling,HT Tector,D Parashar,0,0,,,,,,"",""
ball,1,1.5,Ireland,PR Stirling,HT Tector,D Parashar,2,0,,,,,,"",""
ball,1,1.6,Ireland,PR Stirling,HT Tector,D Parashar,6,0,,,,,,"",""
ball,1,2.1,Ireland,HT Tector,PR Stirling,Junaid Siddique,4,0,,,,,,"",""
ball,1,2.2,Ireland,HT Tector,PR Stirling,Junaid Siddique,0,0,,,,,,"",""
ball,1,2.3,Ireland,HT Tector,PR Stirling,Junaid Siddique,4,0,,,,,,"",""
ball,1,2.4,Ireland,HT Tector,PR Stirling,Junaid Siddique,1,0,,,,,,"",""
ball,1,2.5,Ireland,PR Stirling,HT Tector,Junaid Siddique,0,0,,,,,,"",""
ball,1,2.6,Ireland,PR Stirling,HT Tector,Junaid Siddique,0,0,,,,,,"",""
ball,1,3.1,Ireland,HT Tector,PR Stirling,Haider Ali,4,0,,,,,,"",""
ball,1,3.2,Ireland,HT Tector,PR Stirling,Haider Ali,0,0,,,,,,"",""
ball,1,3.3,Ireland,HT Tector,PR Stirling,Haider Ali,0,0,,,,,,"",""
ball,1,3.4,Ireland,HT Tector,PR Stirling,Haider Ali,1,0,,,,,,"",""
ball,1,3.5,Ireland,PR Stirling,HT Tector,Haider Ali,4,0,,,,,,"",""
ball,1,3.6,Ireland,PR Stirling,HT Tector,Haider Ali,0,0,,,,,,"",""
ball,1,4.1,Ireland,HT Tector,PR Stirling,Muhammad Arfan,0,0,,,,,,"",""
ball,1,4.2,Ireland,HT Tector,PR Stirling,Muhammad Arfan,1,0,,,,,,"",""
ball,1,4.3,Ireland,PR Stirling,HT Tector,Muhammad Arfan,0,0,,,,,,bowled,PR Stirling
ball,1,4.4,Ireland,L Tucker,HT Tector,Muhammad Arfan,1,0,,,,,,"",""
ball,1,4.5,Ireland,HT Tector,L Tucker,Muhammad Arfan,0,0,,,,,,"",""
ball,1,4.6,Ireland,HT Tector,L Tucker,Muhammad Arfan,1,0,,,,,,"",""
ball,1,5.1,Ireland,HT Tector,L Tucker,Haider Ali,4,0,,,,,,"",""
ball,1,5.2,Ireland,HT Tector,L Tucker,Haider Ali,0,0,,,,,,"",""
ball,1,5.3,Ireland,HT Tector,L Tucker,Haider Ali,0,0,,,,,,caught,HT Tector
ball,1,5.4,Ireland,C Campher,L Tucker,Haider Ali,2,0,,,,,,"",""
ball,1,5.5,Ireland,C Campher,L Tucker,Haider Ali,1,0,,,,,,"",""
ball,1,5.6,Ireland,L Tucker,C Campher,Haider Ali,0,0,,,,,,"",""
ball,1,6.1,Ireland,C Campher,L Tucker,Muhammad Arfan,0,0,,,,,,"",""
ball,1,6.2,Ireland,C Campher,L Tucker,Muhammad Arfan,0,0,,,,,,"",""
ball,1,6.3,Ireland,C Campher,L Tucker,Muhammad Arfan,4,0,,,,,,"",""
ball,1,6.4,Ireland,C Campher,L Tucker,Muhammad Arfan,1,0,,,,,,"",""
ball,1,6.5,Ireland,L Tucker,C Campher,Muhammad Arfan,0,0,,,,,,"",""
ball,1,6.6,Ireland,L Tucker,C Campher,Muhammad Arfan,0,0,,,,,,"",""
ball,1,7.1,Ireland,C Campher,L Tucker,Haider Ali,6,0,,,,,,"",""
