version,1.7.0
info,balls_per_over,6
info,team,Pakistan
info,team,Australia
info,gender,male
info,season,2025/26
info,date,2026/01/29
info,event,Australia tour of Pakistan
info,match_number,1
info,venue,"Gaddafi Stadium, Lahore"
info,city,Lahore
info,toss_winner,Pakistan
info,toss_decision,bat
info,player_of_match,Saim Ayub
info,umpire,Ahsan Raza
info,umpire,Asif Yaqoob
info,reserve_umpire,Rashid Riaz
info,tv_umpire,Nasir Hussain
info,match_referee,Ali Naqvi
info,winner,Pakistan
info,winner_runs,22
info,player,Pakistan,Sahibzada Farhan
info,player,Pakistan,Saim Ayub
info,player,Pakistan,Agha Salman
info,player,Pakistan,Babar Azam
info,player,Pakistan,Fakhar Zaman
info,player,Pakistan,Usman Khan
info,player,Pakistan,Mohammad Nawaz
info,player,Pakistan,Shadab Khan
info,player,Pakistan,Shaheen Shah Afridi
info,player,Pakistan,Salman Mirza
info,player,Pakistan,Abrar Ahmed
info,player,Australia,MW Short
info,player,Australia,TM Head
info,player,Australia,C Green
info,player,Australia,MT Renshaw
info,player,Australia,C Connolly
info,player,Australia,MJ Owen
info,player,Australia,JR Philippe
info,player,Australia,J Edwards
info,player,Australia,XC Bartlett
info,player,Australia,A Zampa
info,player,Australia,M Beardman
info,registry,people,A Zampa,14f96089
info,registry,people,Abrar Ahmed,abb7c76c
info,registry,people,Agha Salman,89c16049
info,registry,people,Ahsan Raza,e0e5b209
info,registry,people,Ali Naqvi,3c89fc88
info,registry,people,Asif Yaqoob,6b35790c
info,registry,people,Babar Azam,8a75e999
info,registry,people,C Connolly,fe366f34
info,registry,people,C Green,eaa76d3c
info,registry,people,Fakhar Zaman,1777c020
info,registry,people,J Edwards,f787e0eb
info,registry,people,JR Philippe,39086549
info,registry,people,M Beardman,b5a12740
info,registry,people,MJ Owen,f2c936d7
info,registry,people,MT Renshaw,218d4d78
info,registry,people,MW Short,a90e53ec
info,registry,people,Mohammad Nawaz,3086f7a4
info,registry,people,Nasir Hussain,5b2fe85b
info,registry,people,Rashid Riaz,fb82725e
info,registry,people,Sahibzada Farhan,1aba45cd
info,registry,people,Saim Ayub,33609a8c
info,registry,people,Salman Mirza,7ab1eab7
info,registry,people,Shadab Khan,9de62878
info,registry,people,Shaheen Shah Afridi,45a7e761
info,registry,people,TM Head,12b610c2
info,registry,people,Usman Khan,bafb9238
info,registry,people,XC Bartlett,3b53243a
ball,1,0.1,Pakistan,Sahibzada Farhan,Saim Ayub,XC Bartlett,0,0,,,,,,caught and bowled,Sahibzada Farhan
ball,1,0.2,Pakistan,Agha Salman,Saim Ayub,XC Bartlett,1,0,,,,,,"",""
ball,1,0.3,Pakistan,Saim Ayub,Agha Salman,XC Bartlett,6,0,,,,,,"",""
ball,1,0.4,Pakistan,Saim Ayub,Agha Salman,XC Bartlett,0,0,,,,,,"",""
ball,1,0.5,Pakistan,Saim Ayub,Agha Salman,XC Bartlett,1,0,,,,,,"",""
ball,1,0.6,Pakistan,Agha Salman,Saim Ayub,XC Bartlett,0,0,,,,,,"",""
ball,1,1.1,Pakistan,Saim Ayub,Agha Salman,C Connolly,1,0,,,,,,"",""
ball,1,1.2,Pakistan,Agha Salman,Saim Ayub,C Connolly,0,0,,,,,,"",""
ball,1,1.3,Pakistan,Agha Salman,Saim Ayub,C Connolly,0,0,,,,,,"",""
ball,1,1.4,Pakistan,Agha Salman,Saim Ayub,C Connolly,6,0,,,,,,"",""
ball,1,1.5,Pakistan,Agha Salman,Saim Ayub,C Connolly,0,0,,,,,,"",""
ball,1,1.6,Pakistan,Agha Salman,Saim Ayub,C Connolly,1,0,,,,,,"",""
ball,1,2.1,Pakistan,Agha Salman,Saim Ayub,MW Short,1,0,,,,,,"",""
ball,1,2.2,Pakistan,Saim Ayub,Agha Salman,MW Short,0,0,,,,,,"",""
ball,1,2.3,Pakistan,Saim Ayub,Agha Salman,MW Short,1,0,,,,,,"",""
ball,1,2.4,Pakistan,Agha Salman,Saim Ayub,MW Short,6,0,,,,,,"",""
ball,1,2.5,Pakistan,Agha Salman,Saim Ayub,MW Short,0,1,1,,,,,"",""
ball,1,2.6,Pakistan,Agha Salman,Saim Ayub,MW Short,0,0,,,,,,"",""
ball,1,2.7,Pakistan,Agha Salman,Saim Ayub,MW Short,1,0,,,,,,"",""
ball,1,3.1,Pakistan,Agha Salman,Saim Ayub,J Edwards,1,0,,,,,,"",""
ball,1,3.2,Pakistan,Saim Ayub,Agha Salman,J Edwards,1,0,,,,,,"",""
ball,1,3.3,Pakistan,Agha Salman,Saim Ayub,J Edwards,1,0,,,,,,"",""
ball,1,3.4,Pakistan,Saim Ayub,Agha Salman,J Edwards,4,0,,,,,,"",""
ball,1,3.5,Pakistan,Saim Ayub,Agha Salman,J Edwards,4,0,,,,,,"",""
ball,1,3.6,Pakistan,Saim Ayub,Agha Salman,J Edwards,1,0,,,,,,"",""
ball,1,4.1,Pakistan,Saim Ayub,Agha Salman,C Connolly,1,0,,,,,,"",""
ball,1,4.2,Pakistan,Agha Salman,Saim Ayub,C Connolly,0,0,,,,,,"",""
ball,1,4.3,Pakistan,Agha Salman,Saim Ayub,C Connolly,0,0,,,,,,"",""
ball,1,4.4,Pakistan,Agha Salman,Saim Ayub,C Connolly,4,0,,,,,,"",""
ball,1,4.5,Pakistan,Agha Salman,Saim Ayub,C Connolly,0,0,,,,,,"",""
ball,1,4.6,Pakistan,Agha Salman,Saim Ayub,C Connolly,0,0,,,,,,"",""
ball,1,5.1,Pakistan,Saim Ayub,Agha Salman,M Beardman,6,0,,,,,,"",""
ball,1,5.2,Pakistan,Saim Ayub,Agha Salman,M Beardman,0,0,,,,,,"",""
ball,1,5.3,Pakistan,Saim Ayub,Agha Salman,M Beardman,4,0,,,,,,"",""
ball,1,5.4,Pakistan,Saim Ayub,Agha Salman,M Beardman,2,0,,,,,,"",""
